shard_id,year,month,family,query,query_slug,start_ts,end_ts,start_date,end_date
broad_ai-2021-11-artificial-intelligence,2021,11,broad_ai,artificial intelligence,artificial-intelligence,1635724800,1638316800,2021-11-01,2021-12-01
broad_ai-2021-11-machine-learning,2021,11,broad_ai,machine learning,machine-learning,1635724800,1638316800,2021-11-01,2021-12-01
broad_ai-2021-11-deep-learning,2021,11,broad_ai,deep learning,deep-learning,1635724800,1638316800,2021-11-01,2021-12-01
broad_ai-2021-11-neural-network,2021,11,broad_ai,neural network,neural-network,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-gpt,2021,11,foundation_models,gpt,gpt,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-llm,2021,11,foundation_models,llm,llm,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-chatgpt,2021,11,foundation_models,chatgpt,chatgpt,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-openai,2021,11,foundation_models,openai,openai,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-claude,2021,11,foundation_models,claude,claude,1635724800,1638316800,2021-11-01,2021-12-01
foundation_models-2021-11-gemini,2021,11,foundation_models,gemini,gemini,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-ai-safety,2021,11,doomer,ai safety,ai-safety,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-alignment,2021,11,doomer,alignment,alignment,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-misalignment,2021,11,doomer,misalignment,misalignment,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-existential-risk,2021,11,doomer,existential risk,existential-risk,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-x-risk,2021,11,doomer,x-risk,x-risk,1635724800,1638316800,2021-11-01,2021-12-01
doomer-2021-11-p-doom,2021,11,doomer,p(doom),p-doom,1635724800,1638316800,2021-11-01,2021-12-01
accelerationist-2021-11-e-acc,2021,11,accelerationist,e/acc,e-acc,1635724800,1638316800,2021-11-01,2021-12-01
accelerationist-2021-11-accelerationism,2021,11,accelerationist,accelerationism,accelerationism,1635724800,1638316800,2021-11-01,2021-12-01
accelerationist-2021-11-techno-optimism,2021,11,accelerationist,techno-optimism,techno-optimism,1635724800,1638316800,2021-11-01,2021-12-01
accelerationist-2021-11-abundance-agenda,2021,11,accelerationist,abundance agenda,abundance-agenda,1635724800,1638316800,2021-11-01,2021-12-01
accelerationist-2021-11-abundance,2021,11,accelerationist,abundance,abundance,1635724800,1638316800,2021-11-01,2021-12-01
broad_ai-2021-12-artificial-intelligence,2021,12,broad_ai,artificial intelligence,artificial-intelligence,1638316800,1640995200,2021-12-01,2022-01-01
broad_ai-2021-12-machine-learning,2021,12,broad_ai,machine learning,machine-learning,1638316800,1640995200,2021-12-01,2022-01-01
broad_ai-2021-12-deep-learning,2021,12,broad_ai,deep learning,deep-learning,1638316800,1640995200,2021-12-01,2022-01-01
broad_ai-2021-12-neural-network,2021,12,broad_ai,neural network,neural-network,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-gpt,2021,12,foundation_models,gpt,gpt,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-llm,2021,12,foundation_models,llm,llm,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-chatgpt,2021,12,foundation_models,chatgpt,chatgpt,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-openai,2021,12,foundation_models,openai,openai,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-claude,2021,12,foundation_models,claude,claude,1638316800,1640995200,2021-12-01,2022-01-01
foundation_models-2021-12-gemini,2021,12,foundation_models,gemini,gemini,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-ai-safety,2021,12,doomer,ai safety,ai-safety,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-alignment,2021,12,doomer,alignment,alignment,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-misalignment,2021,12,doomer,misalignment,misalignment,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-existential-risk,2021,12,doomer,existential risk,existential-risk,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-x-risk,2021,12,doomer,x-risk,x-risk,1638316800,1640995200,2021-12-01,2022-01-01
doomer-2021-12-p-doom,2021,12,doomer,p(doom),p-doom,1638316800,1640995200,2021-12-01,2022-01-01
accelerationist-2021-12-e-acc,2021,12,accelerationist,e/acc,e-acc,1638316800,1640995200,2021-12-01,2022-01-01
accelerationist-2021-12-accelerationism,2021,12,accelerationist,accelerationism,accelerationism,1638316800,1640995200,2021-12-01,2022-01-01
accelerationist-2021-12-techno-optimism,2021,12,accelerationist,techno-optimism,techno-optimism,1638316800,1640995200,2021-12-01,2022-01-01
accelerationist-2021-12-abundance-agenda,2021,12,accelerationist,abundance agenda,abundance-agenda,1638316800,1640995200,2021-12-01,2022-01-01
accelerationist-2021-12-abundance,2021,12,accelerationist,abundance,abundance,1638316800,1640995200,2021-12-01,2022-01-01
